,x,y,z,uuid,label
7549,-0.865131,0.066618,-0.497102,9125C044-CAE2-4560-B15F-6DF1EA17C647,stairs-up
7550,-0.896702,-0.041324,-0.440703,AD25BF64-5888-455E-91DA-95576434483F,stairs-up
7551,-0.917565,0.003645,-0.397568,1152D69A-F98E-4CEB-BA4B-C12436A91E01,stairs-up
7552,-0.837763,-0.014145,-0.545851,DD7EBF13-951E-4B88-8DB6-809473D40322,stairs-up
7553,-0.905939,-0.049394,-0.420517,6E5823F3-A358-45D3-B505-A5C60581A84A,stairs-up
7554,-0.823416,-0.074892,-0.562475,82A37167-80E6-4E27-B8CF-4C5AE33B9E2C,stairs-up
7555,-0.837358,-0.073326,-0.541715,1B45F56B-D655-4CEB-B49E-0A9307477BB0,stairs-up
7556,-0.904711,-0.040881,-0.424059,A166ACAF-D10C-453B-B4AE-4E3D84502AEA,stairs-up
7557,-0.853462,-0.085563,-0.514083,6A60DA58-0BD1-4A75-BC4F-731F36E0F180,stairs-up
7558,-0.891039,-0.027426,-0.453097,DB1F19F8-327A-456E-9FCE-7B7B57ECC172,stairs-up
7559,-0.805549,0.076273,-0.587599,A0B3330E-6CF9-47F9-92BF-32CB08C36A7A,stairs-up
7560,-0.775443,-0.06986,-0.627541,4E805B97-C05B-4DB9-89F3-F745A9BC0885,stairs-up
7561,-0.779175,-0.005802,-0.626779,F1383D30-0D2A-4786-803A-5CCB0B10451B,stairs-up
7562,-0.751546,0.007915,-0.659634,2617636B-0EEF-44DC-A7BA-936A99024E31,stairs-up
7563,-0.754917,-0.022176,-0.655446,04ECAE49-063C-429F-AEC1-03E030B94469,stairs-up
7564,-0.757374,0.023125,-0.652571,86459F8B-7E92-46F6-A4A5-442510FBCA7B,stairs-up
7565,-0.797841,0.039173,-0.601595,1AD64D09-A226-44D9-80B5-10414F25CFED,stairs-up
7566,-0.789571,-0.00545,-0.613636,853E3ADF-9912-4298-B907-635C14E02F86,stairs-up
7567,-0.732517,-0.053165,-0.67867,211D2A49-3237-45D9-8120-B15F6AAC6665,stairs-up
7568,-0.787854,0.060248,-0.612907,86CF741E-E326-4E66-9399-D070B900A085,stairs-up
7569,-0.762411,-0.014759,-0.646924,05284BE8-7329-4F7F-B2A5-182F3CC9A316,stairs-up
7570,-0.768799,0.02966,-0.638802,7877F2AF-2323-4664-827A-A07A32BCB4E7,stairs-up
7571,-0.71811,-0.183062,-0.671421,7BD3CF1C-4C42-43A4-87D1-44CB1547EFF7,stairs-up
7572,-0.870203,0.008594,-0.492618,23029585-E45F-4796-8B5B-0FB205C5281E,stairs-up
7573,-0.797252,-0.067907,-0.599814,9E765B34-42E9-4C35-9305-5007234279DB,stairs-up
7574,-0.785173,-0.093747,-0.61214,9C878DEF-1C10-45DB-8E05-1B83288A2F81,stairs-up
7575,-0.788912,-0.052078,-0.612295,88E1292E-848C-41F2-9450-8ED0A79F46CD,stairs-up
7576,-0.782218,-0.04601,-0.621304,A1EE6216-6D96-4494-BE09-7FF6F3227F87,stairs-up
7577,-0.871607,-0.046634,-0.487983,A7E8E56E-477B-455A-A2F2-2100F494246B,stairs-up
7578,-0.877098,0.014099,-0.480105,561BE1D4-03C6-4E2B-9ED4-412520C5B19E,stairs-up
7579,-0.797828,-0.013998,-0.602722,80448F4D-07DE-443A-B5B8-DF42E9194159,stairs-up
7580,-0.784509,0.01793,-0.619859,1B90AD9E-3498-4E66-9D88-FBA871B355C0,stairs-up
7581,-0.868866,-0.05337,-0.492162,56E71FF5-1B66-4E6F-B939-27C093ECA206,stairs-up
7582,-0.843686,0.066906,-0.532652,74AD7117-E1BD-45AE-A28F-8BA6D904541C,stairs-up
7583,-0.674027,-0.024501,-0.7383,D03DC013-2408-48AF-8375-9AF6E7BC327C,stairs-up
7584,-0.82154,-0.073587,-0.565383,BB48A89B-4914-4F19-A921-BD5A8A3A7CAF,stairs-up
7585,-0.816425,-0.12497,-0.563767,C0E558EA-DB73-4D69-A0F7-13ADE328F654,stairs-up
7586,-0.832686,-0.018667,-0.55343,6284DD2F-7E53-4FF5-A489-DAE97ECA5DA7,stairs-up
7587,-0.787992,0.014984,-0.615503,A2646AFE-8440-4336-87F2-1ABB633BA393,stairs-up
7588,-0.6851,0.004109,-0.728438,0DCE5705-0E88-4A4D-BD64-272839C81D7B,stairs-up
7589,-0.679012,-0.10805,-0.726132,901B2757-4B52-495D-BD5B-693DBCA6D41E,stairs-up
7590,-0.835363,0.00649,-0.549661,06530122-1423-4CD9-A7B8-B46C1F3FA408,stairs-up
7591,-0.715256,0.008998,-0.698805,70A92E4A-4493-4A2E-8324-CA7DB346E600,stairs-up
7592,-0.825791,-0.078432,-0.558496,B5384493-85F9-4200-8B32-16DE2423BA3C,stairs-up
7593,-0.855166,0.021817,-0.517895,F36C1A09-71D9-403D-B46B-54D3A066A5F9,stairs-up
7594,-0.815075,-0.098335,-0.570949,423CB9E9-AA42-4734-B4CE-B4C0A8EB6C52,stairs-up
7595,-0.821606,-0.129327,-0.555192,59208717-A85D-4E0E-ACE6-6108D5F210CF,stairs-up
7596,-0.852154,0.043395,-0.521489,4BC533CB-DC14-40F4-A760-E153C009ADCB,stairs-up
7597,-0.801365,-0.06864,-0.594225,C0E47D7D-6A50-47BB-AD01-61CD37793734,stairs-up
7598,-0.825288,-0.083395,-0.558521,74F061A7-8470-47B3-8B07-A9918ADA8A93,stairs-up
7599,-0.823278,-0.004374,-0.567622,8CEAFF87-F420-4ED1-991D-18D9922DBD44,stairs-up
7600,-0.838987,-0.112922,-0.532306,7A9AD460-E679-40F9-8091-781C00843CEB,stairs-up
7601,-0.794008,-0.050816,-0.60578,D8D771F1-9A40-4F4C-95EA-B8A9DB6B6723,stairs-up
7602,-0.820981,-0.046965,-0.569021,68658405-99C5-4FD7-8F66-E36B2440C951,stairs-up
7603,-0.681918,-0.078433,-0.727211,EB6FE33E-9E70-401C-B3A8-19F081CDEC08,stairs-up
7604,-0.880598,-0.09695,-0.46384,3A080802-0297-4EDC-BEA6-405B9C7155FD,stairs-up
7605,-0.819306,0.038996,-0.572029,D585F1B1-FDDC-46BA-9324-87394060A257,stairs-up
7606,-0.863286,0.025081,-0.504092,01A42C00-B0B5-4E23-8A5F-B5F235C1953B,stairs-up
7607,-0.87206,0.019287,-0.48902,5B495C2A-AC33-4199-A987-F55F255233F0,stairs-up
7608,-0.82123,-0.020025,-0.570246,552B5206-403A-423C-8854-14F7750B19D4,stairs-up
7609,-0.740639,-0.066992,-0.668555,6E946478-9486-4741-B288-853E3A99BB6F,stairs-up
7610,-0.81439,-0.169312,-0.555069,17FA7DB8-7774-4D4D-8D3D-920E284BA965,stairs-up
7611,-0.832909,-0.079742,-0.547634,1ADDD19D-4524-4712-A395-F18E8C53326C,stairs-up
7612,-0.761692,-0.110623,-0.638426,21E907C8-BBB7-4142-A1FF-2152D39EC978,stairs-up
7613,-0.864573,-0.069391,-0.497694,B939CD88-40A6-452A-9560-E633B5AE935E,stairs-up
7614,-0.837285,0.038309,-0.545424,ED0773C7-7486-4CEF-8FE0-9D453B5FE46A,stairs-up
7615,-0.802268,-0.002001,-0.596961,4466FE16-2198-4538-A24B-7A4BF7BC3922,stairs-up
7616,-0.873154,-0.011892,-0.487299,497868C6-FDC2-4843-B519-9699722AB4AD,stairs-up
7617,-0.840041,-0.015305,-0.542307,B1E1A81E-D86B-477F-B094-DA0C18215B6A,stairs-up
7618,-0.732709,-0.018771,-0.680283,3F45748E-1885-4122-A10B-BBE71E387466,stairs-up
7619,-0.824159,-0.041582,-0.564829,514FE041-181B-438C-9BF5-F4F04CEFFD89,stairs-up
7620,-0.869155,-0.013435,-0.494357,F9B345C7-6CF5-433A-BBCD-4E7F5B90B464,stairs-up
7621,-0.84751,-0.080144,-0.524693,4E4BFE8F-EA6F-4BEF-BEBA-1FB0F7FF8CF5,stairs-up
7622,-0.736493,-0.122581,-0.665246,B95B50D8-77B4-49BC-A32B-BD850AC591FD,stairs-up
7623,-0.872659,-0.044215,-0.486324,F09AA09D-A47A-4EF8-AD89-AC1845DBC5A4,stairs-up
7624,-0.833338,0.016327,-0.552522,29E208AC-224F-405F-A161-228C7F4C7AD7,stairs-up
7625,-0.753393,-0.042326,-0.656207,835A8EF1-84F2-47C1-B684-8086BE6BD365,stairs-up
7626,-0.853445,-0.117504,-0.507765,BF0A6D87-45C5-4E51-8B6B-3AD9892FAB0F,stairs-up
7627,-0.868236,-0.061915,-0.492272,3AC60503-A9C6-433F-AA52-BF2312487EB2,stairs-up
7628,-0.674341,-0.031443,-0.73775,B7715DB6-5D09-4E47-AB14-5CAF8BC358F5,stairs-up
7629,-0.836021,-0.053552,-0.546078,FA2A2070-C709-4E93-AC5D-183F6706FCB2,stairs-up
7630,-0.787639,0.004802,-0.616118,88FA9FBE-23AF-424F-B775-17279C864DC7,stairs-up
7631,-0.848068,-0.074099,-0.52468,A98A539B-45AC-456E-B644-8A9C8EFEFDEB,stairs-up
7632,-0.851385,0.027952,-0.523797,E47012F8-38EB-458A-9FDF-7A769461DA8A,stairs-up
7633,-0.847126,-0.023871,-0.530856,386B9964-0B1F-4018-823C-D955D14B092E,stairs-up
7634,-0.750975,-0.091475,-0.653964,51908DA6-C422-4536-90D8-029131ACA451,stairs-up
7635,-0.846336,-0.094104,-0.52427,EC50BDCA-7D1D-40AE-A825-A26137FC8ED1,stairs-up
7636,-0.82091,-0.025262,-0.570498,0CFCF2C4-5E4A-4739-95D2-29948DA7AA85,stairs-up
7637,-0.851775,0.016614,-0.523645,5320EC46-4338-4D23-90FF-73EF71955F8B,stairs-up
7638,-0.786076,-0.127748,-0.604785,C01504C9-F95E-49C6-A827-F7C84CFBADD2,stairs-up
7639,-0.757019,-0.042935,-0.651981,87158CC8-1159-42AE-BC58-3099E1B1442D,stairs-up
7640,-0.813735,-0.002783,-0.58123,E948A76E-E872-42BA-9F5B-99BC90A8F221,stairs-up
7641,-0.809849,-0.091946,-0.579388,159FD11E-D6A3-4E38-8D6E-7C999C17A708,stairs-up
7642,-0.728544,-0.020478,-0.684693,EE8953E7-7043-42E0-8002-225A013D11FC,stairs-up
7643,-0.732253,-0.00091,-0.681032,640E0BE3-4470-4AB5-9259-26BBBB9FBD99,stairs-up
7644,-0.816591,-0.129766,-0.56244,A4F115FB-CA4D-438A-ACB3-662FF8E2451D,stairs-up
7645,-0.831971,-0.045697,-0.552934,1AF829F2-AA43-47D4-ABFF-F770D5C738FA,stairs-up
7646,-0.777011,0.048718,-0.627599,A02F9C0E-14E0-4E97-A7A5-063C974CD30B,stairs-up
7647,-0.87513,-0.015562,-0.483637,24AEA7B7-00D0-4BBF-9E23-056935C981A6,stairs-up
7648,-0.777462,-0.07993,-0.62383,943D36E6-0301-4D77-8046-B0E1092075A0,stairs-up
7649,-0.786251,-0.060745,-0.614915,9D7DA86B-A2A5-4499-AC04-8E1507878F9B,stairs-up
7650,-0.85533,0.072953,-0.512921,FAB65554-7A85-40FB-A515-9E4E82980518,stairs-up
7651,-0.807663,-0.087545,-0.583109,496D145D-F767-484B-99F1-258559D24E23,stairs-up
7652,-0.848379,0.062411,-0.525698,68C7EFCA-CC76-4606-99BF-0BB889CCBD79,stairs-up
7653,-0.838592,-0.03134,-0.543857,531FB517-6999-4419-801A-F3DDB8DC18A3,stairs-up
7654,-0.793428,0.001795,-0.608662,D3569337-BA67-41DB-A87A-E08D89F4C31F,stairs-up
7655,-0.86359,-0.084888,-0.496997,A2BF1017-E687-4729-856E-7640E39F2F5E,stairs-up
7656,-0.754199,-0.125668,-0.644509,BA44BBA5-B3F8-403F-B5E4-4284BB3CF0CE,stairs-up
7657,-0.843112,0.034198,-0.53665,1860C55B-DB4C-43D3-8EBF-0437D45933CB,stairs-up
7658,-0.844897,0.058109,-0.531764,AF0C76D5-47F8-4DE9-AFA8-04BF85AC6991,stairs-up
7659,-0.812514,-0.029461,-0.582196,06CCF63A-0F06-4934-A20D-A7CCA54C4EC6,stairs-up
7660,-0.806072,-0.117306,-0.580076,DCE61451-B051-4C9C-9C70-B3DBCD9FEF14,stairs-up
7661,-0.785827,-0.044733,-0.616826,54989747-89D7-422F-859C-E9479BFDF6A6,stairs-up
7662,-0.74927,-0.070967,-0.658452,885A97E3-53A1-4F44-82A1-DC7265D9A8A2,stairs-up
7663,-0.784735,-0.101017,-0.611544,9FE822D5-DAA9-4B49-8825-DB74351D0334,stairs-up
7664,-0.649997,-0.07098,-0.756615,E4083B24-B8DC-4D0E-9EB9-128F4DDFD1E2,stairs-up
7665,-0.680306,-0.056922,-0.730714,C44ECBED-D3C3-4153-98A7-91E30225EEA9,stairs-up
7666,-0.791426,0.011198,-0.611163,2A7EE4B2-D630-4F96-9A47-6D4F3DDAAC91,stairs-up
7667,-0.788264,0.055807,-0.612802,AB25E409-2A8F-462E-9570-A5E414DBD0F3,stairs-up
7668,-0.802555,-0.101308,-0.587914,371403CD-4471-47AD-B8DA-358FB071A3CA,stairs-up
7669,-0.789442,-0.063556,-0.610526,9D125BB7-6910-43BE-956C-6AE4CBF38E85,stairs-up
7670,-0.840646,-0.137932,-0.523726,8FC508E6-2196-4CC2-A07B-A0938184D2A8,stairs-up
7671,-0.834781,-0.145139,-0.531108,228DC628-90BB-44A5-B457-C8C9F96C8B66,stairs-up
7672,-0.803837,-0.096907,-0.586903,F7730696-B69F-4D5A-92BF-5BFCDC3DEFB1,stairs-up
7673,-0.63609,-0.051853,-0.769871,C0902495-C6BE-47C8-B5CA-82488C6CD6D1,stairs-up
7674,-0.778773,-0.019914,-0.626989,7E6FC8BB-0CF5-48C6-A814-14058668BE36,stairs-up
7675,-0.768906,0.077216,-0.634682,16E60CDE-F9CC-41EE-9375-65573381E83C,stairs-up
7676,-0.736035,-0.106998,-0.668434,4B81386A-138C-4CFD-92F3-AFFE542707A8,stairs-up
7677,-0.749427,0.066657,-0.658723,3AC1DAD2-254D-4F90-B5EA-DA5EF953B60A,stairs-up
7678,-0.703508,-0.027064,-0.710172,283FC0E4-06F5-4DC3-A9F7-A8597A630286,stairs-up
7679,-0.72592,-0.067773,-0.684432,E1B9AEF5-8DDF-4C32-881E-4471B3BC82E5,stairs-up
7680,-0.702232,-0.027955,-0.711399,CC5C5773-96D6-4A48-8136-D6704E8C566A,stairs-up
7681,-0.766678,0.057099,-0.639488,233FF82F-E4DD-41EA-B881-747D78B2682C,stairs-up
7682,-0.724936,0.037551,-0.687792,F0C5E20B-6D83-41DB-9251-EF95FEEA3A90,stairs-up
7683,-0.735622,-0.037345,-0.676362,EC2194B2-B32D-4659-81A6-74B2B2F39896,stairs-up
7684,-0.7062,-0.029239,-0.707409,7F44729C-4299-4930-8350-6F88B89B44A4,stairs-up
7685,-0.68096,0.017721,-0.732106,9363851E-2DEF-47CA-A3AF-6C38F2742422,stairs-up
7686,-0.725373,0.046184,-0.686805,23B2B18C-6580-4EC1-BE40-26B06E741F59,stairs-up
7687,-0.765118,0.008381,-0.643836,D32F465B-E4F9-4562-AF75-9D316694944B,stairs-up
7688,-0.754252,0.108644,-0.647534,ECA0017D-21D2-4D0F-A017-1B8FD9AA4EA8,stairs-up
7689,-0.724132,0.063269,-0.686753,87BB2142-3E88-40DA-BCAC-9428F6442726,stairs-up
7690,-0.721643,0.0033,-0.692258,D0B125F6-9604-4126-A893-627A2A240074,stairs-up
7691,-0.683485,-0.032702,-0.729232,8E958857-8BD9-4518-B0B3-8F54F8ADD628,stairs-up
7692,-0.774074,-0.018719,-0.632819,32B1B5A8-5974-4872-84EF-7B38D58A51EC,stairs-up
7693,-0.784398,0.021115,-0.619898,520DD57F-D07E-4072-BF19-AEF0F1F8B47B,stairs-up
7694,-0.768569,0.026058,-0.639236,274ED709-27B2-4D3F-A1B1-CDA3C8F3C967,stairs-up
7695,-0.737672,0.008663,-0.675104,7156171A-22E8-4AD3-BA37-22747126A980,stairs-up
7696,-0.760191,-0.084806,-0.644141,2A110FB1-60BB-4CF3-AD29-AF2235BAB4C9,stairs-up
7697,-0.746496,0.059189,-0.662753,9F691C96-6D98-4F25-9B60-FBE51EB42520,stairs-up
7698,-0.726678,-0.038157,-0.685918,DC46B1C7-1494-4D65-8C50-F99F560B7177,stairs-up
7699,-0.695632,0.004349,-0.718385,A6A3B140-CA86-4752-A085-8A75F216607A,stairs-up
7700,-0.708969,0.002823,-0.705234,DD716729-F6E5-4740-8511-5A1245D9CBC5,stairs-up
7701,-0.814499,-0.026923,-0.57954,79D0AECA-2FA4-4A45-9DB8-E5068445B143,stairs-up
7702,-0.734491,0.027072,-0.678078,012A4986-8CF5-4174-BA9D-34640DEF688E,stairs-up
7703,-0.743397,0.090748,-0.662665,E6CCBE9E-BAC9-432A-A9F5-C0CC0B8CAB63,stairs-up
7704,-0.778849,-0.046165,-0.625511,52376DC7-2767-45CF-9B56-01E0AEAECF27,stairs-up
7705,-0.731371,0.068689,-0.678512,C7255CD2-5F47-4AB6-A15C-267060F4016A,stairs-up
7706,-0.671049,0.028869,-0.740851,194E35B6-C2CB-40A4-A487-9AD090DD2C10,stairs-up
7707,-0.756858,-0.04998,-0.651666,2734D06A-EBF1-46C5-ACE1-226D32E246FD,stairs-up
7708,-0.725281,0.075997,-0.684246,C9E4FF64-329F-4AE2-A318-A17F5371A08A,stairs-up
7709,-0.69637,0.005869,-0.717659,E73F1595-29C9-4748-92D9-0B29E5DF4444,stairs-up
7710,-0.646744,-0.033009,-0.761992,6FA9056D-D455-4B94-9D88-55142317FCE2,stairs-up
7711,-0.676014,-0.044363,-0.735552,02F68B23-A56C-4848-AE7D-3B42C97D02CE,stairs-up
7712,-0.670069,-0.057834,-0.740042,66FC6DB2-F0EE-435D-BD97-11DBBD359997,stairs-up
7713,-0.779612,0.070128,-0.622324,B04C554B-6574-4701-BE64-630E2F6240FD,stairs-up
7714,-0.803474,-0.009563,-0.595263,BF7483F0-C644-43AD-AB91-1AF27FBD25CA,stairs-up
7715,-0.776854,-0.102746,-0.621242,E3339333-D362-4563-8EC9-BF905B536F0D,stairs-up
7716,-0.800897,-0.102302,-0.589998,FEBFB07A-B799-41CA-89EC-E04CD5D904D9,stairs-up
7717,-0.834149,-0.125055,-0.537175,DE829CCA-A5CB-430A-9439-1BE6A5E8196B,stairs-up
7718,-0.766757,-0.144964,-0.625355,A0C9B11F-7CD5-425F-99DA-0868E18AEA15,stairs-up
7719,-0.732469,-0.061891,-0.677981,38101CAB-7656-49B0-B933-C0D88E989AB4,stairs-up
7720,-0.798217,-0.110332,-0.592179,39770058-9E1C-4F34-BEA8-165E0FF9654E,stairs-up
7721,-0.813745,-0.101307,-0.572325,F87F627D-617B-47F7-8DF7-634581BE93AA,stairs-up
7722,-0.813484,-0.052973,-0.57917,0C69A36C-3D0E-438D-BD05-D4DF3F9724DA,stairs-up
7723,-0.768079,-0.027991,-0.639743,C0D2B661-731A-4FE6-922D-4992110C0A47,stairs-up
7724,-0.831569,-0.080581,-0.549546,45F348CE-AFC3-4CB6-9CCF-8BE27403CF6A,stairs-up
7725,-0.774287,-0.013298,-0.632695,21EB4E7C-21B4-4145-9040-D00D8FD1ED3B,stairs-up
7726,-0.746214,-0.023371,-0.665295,97BA315F-11E7-4676-A1C9-C97AB4C4B988,stairs-up
7727,-0.79258,-0.006427,-0.609734,92B5F7AF-B2C8-46FC-A6D1-ECF600344AB0,stairs-up
7728,-0.857147,-0.051874,-0.512454,A72333B0-67C7-4763-84E1-D14891183E24,stairs-up
7729,-0.814736,-0.08624,-0.573383,2D5C9CDC-298C-4BF5-B146-397016E24939,stairs-up
7730,-0.801234,-0.102519,-0.589503,E57A4D94-693A-465E-AA95-C22524A8FD42,stairs-up
7731,-0.83287,-0.090029,-0.546098,73BDAC7E-0B8B-4DBF-9DDF-F6D7FCB5FE15,stairs-up
7732,-0.879701,-0.086684,-0.46756,28640265-1CC7-4DD7-B92E-F598DA744C55,stairs-up
7733,-0.824319,-0.077425,-0.560807,BEC11D91-A0BD-4EB8-BCC2-3BE4916179A4,stairs-up
7734,-0.855769,-0.118562,-0.503589,459E3C2F-ACD4-446F-8D6B-BE481DA50EB1,stairs-up
7735,-0.800493,-0.082912,-0.59358,CD2A9F25-356F-4E97-8CAD-F97AF321E284,stairs-up
7736,-0.818177,-0.053196,-0.5725,266A0CB6-B930-4020-BAC7-BA744B96AD3D,stairs-up
7737,-0.780674,-0.0768,-0.620201,A4BD745C-F515-4BD8-BF58-09AEB7F48644,stairs-up
7738,-0.806055,0.044801,-0.590142,637C4B79-190B-44B3-9253-EDC4A2BDDED8,stairs-up
7739,-0.807489,-0.005617,-0.589856,FCF0CF0E-53D9-4095-AAAD-A91FAF193B95,stairs-up
7740,-0.82751,0.05274,-0.558968,72524EC7-FFAA-4DED-A937-36CBD651A64D,stairs-up
7741,-0.835473,-0.095853,-0.541107,D2C42015-D217-4E3C-BA92-2B8B70F1AB62,stairs-up
7742,-0.810303,-0.019086,-0.5857,F7BA23B9-1891-461A-8CEA-7C5ED533460E,stairs-up
7743,-0.741694,-0.046189,-0.669147,6B10C284-B54F-4A4B-9158-51F39BF26D17,stairs-up
7744,-0.825342,0.009458,-0.564554,77CD0F90-5E17-4448-9C3C-5F6744D47E65,stairs-up
7745,-0.805735,0.052621,-0.589934,FFAE4F85-DF7A-4411-9401-8A15B8DF8101,stairs-up
7746,-0.801389,0.045902,-0.596379,80DF0A00-FEAE-4975-B54D-E5DC943411D1,stairs-up
7747,-0.803452,0.053665,-0.592946,33355CCF-4AC1-49F0-AAF4-9D5D74C8FBDF,stairs-up
7748,-0.796537,0.030685,-0.603811,D045E66E-09C6-4143-B7DE-DD4389143B40,stairs-up
7749,-0.760573,-0.041035,-0.647955,0827E912-228E-45B5-A7B4-96B048C68349,stairs-up
7750,-0.826468,-0.013109,-0.562832,EBF28267-0736-4090-9F71-C836E6AE37E1,stairs-up
7751,-0.679358,0.000634,-0.733806,67EB2181-0174-4C09-86BB-C1DFC0D1B6C6,stairs-up
7752,-0.798102,-0.115529,-0.591342,E517FDC4-5932-4917-A92D-C609DE9DD430,stairs-up
7753,-0.771439,-0.078947,-0.631387,67627C95-5752-4BA9-A817-25ABDEE0DCB1,stairs-up
7754,-0.78032,-0.070048,-0.621446,FFCABE4E-78F7-45A3-B2F3-93D86C59899B,stairs-up
7755,-0.767922,-0.085494,-0.634812,0E123C80-E62D-4FF3-AF3D-2DBE47F06CD6,stairs-up
7756,-0.757333,-0.125299,-0.640895,68DD1E22-60A0-4596-A2C8-703FD102B19F,stairs-up
7757,-0.665168,-0.032042,-0.746006,F3C34DCC-BFEA-4CEF-80A4-BA08DC501706,stairs-up
7758,-0.804527,-0.079435,-0.58858,DD916D49-3C8B-4DDD-A4D9-08D3097F0CEF,stairs-up
7759,-0.79987,-0.039602,-0.598865,53ACB0BF-08E1-4D19-9E99-E2687EBC458E,stairs-up
7760,-0.823895,0.015995,-0.566517,0BBEC069-C9AA-4B19-BACA-E5F878358499,stairs-up
7761,-0.762692,-0.056506,-0.644288,1F13A8B9-CBDF-4A32-B877-9303BEC5284B,stairs-up
7762,-0.803464,-0.120811,-0.582967,0B13EC3E-7A6D-4BCD-9C44-CFA5D3D2C0ED,stairs-up
7763,-0.751751,-0.075028,-0.655165,5D282E70-65CB-492E-83EF-001E83C95F3E,stairs-up
7764,-0.754973,-0.029186,-0.655106,E1B25BF3-E003-45F8-8AF2-EF7B41DBD8FD,stairs-up
7765,-0.69483,0.009762,-0.719108,3727B9BC-0B9B-451C-AE1D-34359AB8BEFC,stairs-up
7766,-0.824886,-0.087718,-0.558453,2101EBEA-7B5E-4E8D-AC69-FC0E49C7E1EE,stairs-up
7767,-0.768341,-0.069159,-0.636294,0E41527B-A26D-4EE8-AA0D-5DEEDBD07503,stairs-up
7768,-0.771745,-0.045519,-0.6343,DF28441F-E8A6-4DD1-8DCF-F0C14C0B903F,stairs-up
7769,-0.756214,-0.086571,-0.648573,F03A582D-0AC1-4C3F-BC12-CCEFB5E7983D,stairs-up
7770,-0.767226,-0.056832,-0.638854,35AB8B84-B058-4E76-BC3A-00CB36159CC4,stairs-up
7771,-0.746407,0.004949,-0.665472,EA2A6F8C-5483-4251-AD60-B332E824C69B,stairs-up
7772,-0.985665,-0.024846,-0.166876,83439D26-809D-4EEA-ADF3-9C8F462313F4,stairs-up
7773,-0.779108,0.055046,-0.624469,918055F9-ABEE-41FB-BDA5-BE5058647C6F,stairs-up
7774,-0.708318,-0.000821,-0.705893,834B1BF7-18BF-4DD2-B6F9-37CA60A0CAD3,stairs-up
7775,-0.993306,-0.026309,-0.112478,B0483309-52B0-4B13-88E7-9BDDBCEF9663,stairs-up
7776,-0.99313,-0.023312,-0.114674,BFD12DC1-B5C0-4261-B37C-A66D5534C862,stairs-up
7777,-0.777416,-0.034779,-0.628024,FDF1C453-EF1B-4A81-BF51-87F953D97C68,stairs-up
7778,-0.996797,-0.02446,-0.076138,0C598D1D-2F06-4924-8F73-BD880B58949F,stairs-up
7779,-0.9888,-0.032057,-0.145762,A7A562F9-ED5C-43A2-9AE0-C35076F24913,stairs-up
7780,-0.978725,-0.022442,-0.203944,BB98DD33-FDDE-4BFA-B635-DEEA48D8DCD8,stairs-up
7781,-0.976353,-0.033885,-0.213512,94AC11C7-5DBD-4687-84CC-DB8FCD002F72,stairs-up
7782,-0.973168,-0.024807,-0.228756,9A62B901-0175-4C2F-BAB7-ACC14CB5A031,stairs-up
7783,-0.973166,-0.013502,-0.229709,7B29C5FD-FA0A-4AEB-979B-55CCD8A5E5BD,stairs-up
7784,-0.973163,-0.004183,-0.230077,A98B9E1C-E4A8-4CE2-A51B-F02292205AA8,stairs-up
7785,-0.969017,-0.022795,-0.24594,778E9A4D-39D8-42CC-B77C-5888213B3762,stairs-up
7786,-0.962644,-0.016585,-0.270264,CB99DFBB-7BEF-4761-A679-CD1730E8CA25,stairs-up
7787,-0.906167,-0.011333,-0.422768,85DBDB1E-3055-4D6D-9084-DC3795B90AEC,stairs-up
7788,-0.984357,-0.050684,-0.168736,0060D5D4-7448-4D5F-AA05-7C9D6C3E3A13,stairs-up
7789,-0.98035,-0.039463,-0.19328,8AF5EEC6-D1FB-4BB7-8FD6-6018EC84500D,stairs-up
7790,-0.975498,-0.034386,-0.217303,C5D678A6-EF05-461D-91B1-28EAC87FD00F,stairs-up
7791,-0.978262,-0.032201,-0.204857,4AD76D68-1E8A-4785-AB71-AFAB6BABA993,stairs-up
7792,-0.977159,-0.028322,-0.210614,C4636A72-EB62-490B-86B1-CD1B130B59C2,stairs-up
7793,-0.979744,-0.031133,-0.197817,C2712663-2CCD-4ADF-81C3-24B740C891E2,stairs-up
7794,-0.982466,-0.024582,-0.184814,FFC2A6E6-A6D2-46A2-8100-1EDB6B657660,stairs-up
7795,-0.987795,-0.022992,-0.154057,2A753089-F4B8-4218-82A1-CB10031D5E1D,stairs-up
7796,-0.978788,-0.0336,-0.202102,E51827CD-3436-4C9B-B760-11E5E793C3D7,stairs-up
7797,-0.982875,-0.022673,-0.182875,5B03EBEA-78D8-4C4C-B3DA-FA3CCB93BF9C,stairs-up
7798,-0.981836,-0.026186,-0.187915,45F15B6A-579B-495E-98A8-66A32B68B93C,stairs-up
7799,-0.939786,-0.013093,-0.341512,383588A8-E890-4CE5-A1AD-1FC52C95C092,stairs-up
7800,-0.968323,-0.000609,-0.249701,3D4FAAD0-7BD4-4629-8AD6-44A0A608AA7E,stairs-up
7801,-0.98979,-0.005596,-0.142421,4154FB3E-2BAF-49BB-81C1-441420F6142F,stairs-up
7802,-0.951422,-0.006732,-0.307817,59984F53-4A75-44C9-8A51-9ADCCD13F468,stairs-up
7803,-0.921666,-0.008922,-0.387883,6B37C739-C50D-4955-8BB5-686D027A00B6,stairs-up
